start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,time,bat_landing_number,food_availability,rat_minutes,rat_arrival_number
2018-04-27 01:19:00,3.0,bat_fight,2018-04-27 01:18:00,2018-04-27 01:22:00,85,1,0,4,2018-04-26 19:17:00,6.0,1,2018-04-22 01:14:00,57,2.0,2.716666667,3
2018-04-27 01:19:00,3.0,bat_fight,2018-04-27 01:18:00,2018-04-27 01:22:00,85,1,0,4,2018-04-26 19:17:00,6.0,1,2018-04-23 01:14:00,60,1.516666667,1.066666667,3
2018-04-27 01:19:00,3.0,bat_fight,2018-04-27 01:18:00,2018-04-27 01:22:00,85,1,0,4,2018-04-26 19:17:00,6.0,1,2018-04-24 01:15:00,76,3.0,0.0,0
2018-04-27 01:19:00,3.0,bat_fight,2018-04-27 01:18:00,2018-04-27 01:22:00,85,1,0,4,2018-04-26 19:17:00,6.0,1,2018-04-26 01:17:00,38,2.0,0.0,0
2018-04-27 01:19:00,3.0,bat_fight,2018-04-27 01:18:00,2018-04-27 01:22:00,85,1,0,4,2018-04-26 19:17:00,6.0,1,2018-04-27 01:17:00,89,2.0,3.966666667,1
2018-04-27 01:19:00,3.0,bat_fight,2018-04-27 01:18:00,2018-04-27 01:22:00,85,1,0,4,2018-04-26 19:17:00,6.0,1,2018-04-28 01:18:00,71,3.0,0.533333333,1
2018-04-27 01:19:00,3.0,bat_fight,2018-04-27 01:18:00,2018-04-27 01:22:00,85,1,0,4,2018-04-26 19:17:00,6.0,1,2018-04-29 01:19:00,78,2.0,11.23333333,2
2018-04-27 01:19:00,3.0,bat_fight,2018-04-27 01:18:00,2018-04-27 01:22:00,85,1,0,4,2018-04-26 19:17:00,6.0,1,2018-04-30 01:19:00,45,2.0,17.81666667,1
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-03 02:01:00,49,1.001560874,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-04 02:01:00,50,2.0,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-10 02:05:00,64,1.833333333,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-12 02:07:00,87,2.0,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-14 02:08:00,178,2.0,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-15 02:09:00,66,3.0,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-16 02:10:00,25,2.0,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-17 02:10:00,78,2.0,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-18 02:11:00,61,2.0,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-19 02:12:00,51,2.0,0.583333333,2
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-20 02:12:00,29,3.0,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-21 02:13:00,69,2.0,11.46666667,2
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-22 02:14:00,46,2.0,3.4,1
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-23 02:14:00,67,0.0,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-24 02:15:00,64,3.0,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-26 02:17:00,66,2.0,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-27 02:17:00,31,1.475409836,15.31666667,4
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-28 02:18:00,51,3.0,2.466666667,3
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-29 02:19:00,65,2.0,0.0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,7.0,1,2018-04-30 02:19:00,42,2.0,7.783333333,1
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-03 02:01:00,49,1.001560874,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-04 02:01:00,50,2.0,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-10 02:05:00,64,1.833333333,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-12 02:07:00,87,2.0,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-14 02:08:00,178,2.0,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-15 02:09:00,66,3.0,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-16 02:10:00,25,2.0,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-17 02:10:00,78,2.0,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-18 02:11:00,61,2.0,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-19 02:12:00,51,2.0,0.583333333,2
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-20 02:12:00,29,3.0,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-21 02:13:00,69,2.0,11.46666667,2
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-22 02:14:00,46,2.0,3.4,1
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-23 02:14:00,67,0.0,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-24 02:15:00,64,3.0,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-26 02:17:00,66,2.0,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-27 02:17:00,31,1.475409836,15.31666667,4
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-28 02:18:00,51,3.0,2.466666667,3
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-29 02:19:00,65,2.0,0.0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,7.0,1,2018-04-30 02:19:00,42,2.0,7.783333333,1
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-03 02:31:00,43,1.0,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-04 02:31:00,37,2.0,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-10 02:35:00,52,1.520833333,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-12 02:37:00,70,2.0,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-14 02:38:00,62,1.991511036,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-15 02:39:00,90,2.984427141,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-16 02:40:00,28,1.979977753,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-17 02:40:00,45,2.0,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-18 02:41:00,70,2.0,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-19 02:42:00,68,2.0,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-20 02:42:00,30,3.0,6.733333333,1
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-21 02:43:00,64,1.951075269,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-22 02:44:00,42,2.0,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-24 02:45:00,32,2.94259158,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-26 02:47:00,28,2.0,0.0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-27 02:47:00,28,1.055526177,12.38333333,2
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-28 02:48:00,47,2.935104364,4.4,2
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-29 02:49:00,41,1.897849462,16.86666667,3
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-30 02:49:00,32,1.901144641,6.883333333,1
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-03 02:31:00,43,1.0,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-04 02:31:00,37,2.0,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-10 02:35:00,52,1.520833333,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-12 02:37:00,70,2.0,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-14 02:38:00,62,1.991511036,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-15 02:39:00,90,2.984427141,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-16 02:40:00,28,1.979977753,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-17 02:40:00,45,2.0,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-18 02:41:00,70,2.0,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-19 02:42:00,68,2.0,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-20 02:42:00,30,3.0,6.733333333,1
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-21 02:43:00,64,1.951075269,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-22 02:44:00,42,2.0,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-24 02:45:00,32,2.94259158,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-26 02:47:00,28,2.0,0.0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-27 02:47:00,28,1.055526177,12.38333333,2
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-28 02:48:00,47,2.935104364,4.4,2
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-29 02:49:00,41,1.897849462,16.86666667,3
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.5,1,2018-04-30 02:49:00,32,1.901144641,6.883333333,1
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-03 02:01:00,49,1.001560874,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-04 02:01:00,50,2.0,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-10 02:05:00,64,1.833333333,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-12 02:07:00,87,2.0,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-14 02:08:00,178,2.0,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-15 02:09:00,66,3.0,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-16 02:10:00,25,2.0,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-17 02:10:00,78,2.0,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-18 02:11:00,61,2.0,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-19 02:12:00,51,2.0,0.583333333,2
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-20 02:12:00,29,3.0,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-21 02:13:00,69,2.0,11.46666667,2
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-22 02:14:00,46,2.0,3.4,1
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-23 02:14:00,67,0.0,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-24 02:15:00,64,3.0,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-26 02:17:00,66,2.0,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-27 02:17:00,31,1.475409836,15.31666667,4
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-28 02:18:00,51,3.0,2.466666667,3
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-29 02:19:00,65,2.0,0.0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,7.0,1,2018-04-30 02:19:00,42,2.0,7.783333333,1
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-03 02:31:00,43,1.0,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-04 02:31:00,37,2.0,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-10 02:35:00,52,1.520833333,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-12 02:37:00,70,2.0,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-14 02:38:00,62,1.991511036,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-15 02:39:00,90,2.984427141,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-16 02:40:00,28,1.979977753,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-17 02:40:00,45,2.0,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-18 02:41:00,70,2.0,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-19 02:42:00,68,2.0,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-20 02:42:00,30,3.0,6.733333333,1
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-21 02:43:00,64,1.951075269,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-22 02:44:00,42,2.0,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-24 02:45:00,32,2.94259158,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-26 02:47:00,28,2.0,0.0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-27 02:47:00,28,1.055526177,12.38333333,2
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-28 02:48:00,47,2.935104364,4.4,2
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-29 02:49:00,41,1.897849462,16.86666667,3
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.5,1,2018-04-30 02:49:00,32,1.901144641,6.883333333,1
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-03 03:31:00,17,1.0,0.0,0
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-04 03:31:00,18,2.0,0.0,0
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-10 03:35:00,25,1.026041667,0.0,0
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-12 03:37:00,26,1.99941349,0.0,0
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-14 03:38:00,25,1.143180532,1.0,1
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-15 03:39:00,82,2.128476085,0.0,0
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-16 03:40:00,17,1.11679644,0.0,0
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-17 03:40:00,35,2.0,0.0,0
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-18 03:41:00,36,2.0,0.0,0
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-19 03:42:00,23,2.0,0.0,0
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-20 03:42:00,21,3.0,9.633333333,1
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-21 03:43:00,21,1.082258065,0.0,0
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-22 03:44:00,24,2.0,1.466666667,2
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.5,1,2018-04-24 03:45:00,16,2.065609623,6.55,1
